Province,City_District,Region_Type,Industry_Type,User_Type,Age_Group,Gender,Year_Month,User_Count,Transaction_Count,Transaction_Amount
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,50s,F,2018-12,10031,18756,802192882
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,50s,M,2018-12,17162,36775,1237493484
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,40s,F,2018-12,12572,24933,974289790
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,40s,M,2018-12,21145,48451,1365055576
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,30s,F,2018-12,14893,28317,930574225
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,30s,M,2018-12,21125,46716,1149478799
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,Under_20,F,2018-12,476,910,15848600
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,Under_20,M,2018-12,489,939,13383230
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,20s,F,2018-12,16635,31254,739091401
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,20s,M,2018-12,15990,35968,609065038
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,60s_and_above,F,2018-12,5756,8683,922378446
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,60s_and_above,M,2018-12,5386,7670,833806915
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,50s,F,2018-12,8675,13509,1468331810
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,50s,M,2018-12,7600,10998,1149335538
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,40s,F,2018-12,10234,16491,1491994178
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,40s,M,2018-12,8451,13173,1225929587
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,30s,F,2018-12,6865,10606,750155871
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,30s,M,2018-12,5594,8102,642098196
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,Under_20,F,2018-12,449,701,19917133
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,Under_20,M,2018-12,294,391,14259627
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,20s,F,2018-12,4898,7142,399693376
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,20s,M,2018-12,3511,5122,342044113
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,60s_and_above,F,2018-12,2140,2622,166497679
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,60s_and_above,M,2018-12,2664,3215,217688440
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,50s,F,2018-12,4187,5163,292748713
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,50s,M,2018-12,5518,6746,347418012
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,40s,F,2018-12,4970,6250,292460152
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,40s,M,2018-12,5899,7438,357681000
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,30s,F,2018-12,6053,7661,267752588
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,30s,M,2018-12,6219,7743,321956855
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,Under_20,F,2018-12,244,312,6654800
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,Under_20,M,2018-12,224,273,12858450
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,20s,F,2018-12,7623,9729,267383947
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,20s,M,2018-12,4694,5929,183468149
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,F,2018-12,723,954,43761315
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,M,2018-12,1481,2173,114074243
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,50s,F,2018-12,2330,3511,121853843
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,50s,M,2018-12,3445,5216,258571557
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,40s,F,2018-12,5783,8951,255991374
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,40s,M,2018-12,5755,8993,293794492
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,30s,F,2018-12,4642,6932,167153521
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,30s,M,2018-12,4312,7467,177800262
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,Under_20,F,2018-12,652,1105,10999380
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,Under_20,M,2018-12,979,3725,29304293
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,20s,F,2018-12,4373,7516,115637375
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,20s,M,2018-12,5696,18259,174029455
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,60s_and_above,F,2018-12,191,259,8986910
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,60s_and_above,M,2018-12,365,469,27837378
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,50s,F,2018-12,450,593,22504611
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,50s,M,2018-12,980,1356,70782520
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,40s,F,2018-12,864,1213,29942292
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,40s,M,2018-12,1380,2254,68461524
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,30s,F,2018-12,956,1355,28549214
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,30s,M,2018-12,1498,2543,53817587
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,Under_20,F,2018-12,64,115,765270
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,Under_20,M,2018-12,130,364,3328500
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,20s,F,2018-12,1303,2066,27136730
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,20s,M,2018-12,2037,5512,48363960
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,60s_and_above,F,2018-12,3330,4602,315929713
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,60s_and_above,M,2018-12,6972,10797,774914683
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,50s,F,2018-12,6271,8818,543604041
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,50s,M,2018-12,9818,15033,955434106
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,40s,F,2018-12,7137,10052,566107425
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,40s,M,2018-12,10425,15979,910548389
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,30s,F,2018-12,4859,6554,318070602
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,30s,M,2018-12,7071,10173,506279724
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,Under_20,F,2018-12,32,30,1088993
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,Under_20,M,2018-12,49,65,1822502
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,20s,F,2018-12,2365,2927,123136292
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,20s,M,2018-12,3348,4566,184249307
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,60s_and_above,F,2018-12,1213,1415,113520500
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,60s_and_above,M,2018-12,2713,3201,307446543
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,50s,F,2018-12,3605,4009,349862624
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,50s,M,2018-12,7137,8333,713661875
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,40s,F,2018-12,5080,5694,532932776
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,40s,M,2018-12,8804,10291,839732240
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,30s,F,2018-12,6585,7222,572301729
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,30s,M,2018-12,9663,10985,834413947
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,Under_20,F,2018-12,86,92,11689873
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,Under_20,M,2018-12,92,98,21069287
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,20s,F,2018-12,6422,6699,656213783
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,20s,M,2018-12,6079,6704,578871199
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,60s_and_above,F,2018-12,47,60,6570841
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,60s_and_above,M,2018-12,210,366,49322800
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,50s,F,2018-12,102,171,21728900
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,50s,M,2018-12,432,891,142172627
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,40s,F,2018-12,84,108,8758800
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,40s,M,2018-12,373,688,119203440
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,30s,F,2018-12,55,74,4412660
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,30s,M,2018-12,159,254,37684060
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,Under_20,F,2018-12,3,6,394900
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,Under_20,M,2018-12,12,17,1855800
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,20s,F,2018-12,35,41,2113900
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,20s,M,2018-12,89,123,10981100
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,60s_and_above,F,2018-12,28,34,3226000
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,60s_and_above,M,2018-12,53,81,8580250
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,50s,F,2018-12,49,71,7897650
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,50s,M,2018-12,155,251,41592200
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,40s,F,2018-12,40,51,4916950
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,40s,M,2018-12,132,183,26718100
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,30s,F,2018-12,38,43,2882900
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,30s,M,2018-12,85,121,12365400
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,Under_20,M,2018-12,1,1,200000
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,20s,F,2018-12,48,55,3783800
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,20s,M,2018-12,52,64,2699800
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,60s_and_above,F,2018-12,986,1926,79000423
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,60s_and_above,M,2018-12,2320,5211,242554215
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,50s,F,2018-12,2032,4370,158871967
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,50s,M,2018-12,3408,8330,357500718
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,40s,F,2018-12,2496,6171,179087496
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,40s,M,2018-12,3699,9136,334151540
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,30s,F,2018-12,2075,4473,109337832
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,30s,M,2018-12,2299,5152,146072809
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,Under_20,F,2018-12,86,258,4359405
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,Under_20,M,2018-12,104,219,4279200
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,20s,F,2018-12,1245,2532,57768319
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,20s,M,2018-12,1311,2844,73010380
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,60s_and_above,F,2018-12,1409,2127,87291053
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,60s_and_above,M,2018-12,2345,3479,176581010
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,50s,F,2018-12,3384,4869,201531403
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,50s,M,2018-12,5041,7928,346584389
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,40s,F,2018-12,4718,7379,258070980
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,40s,M,2018-12,6278,10226,381165486
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,30s,F,2018-12,6356,9457,292058067
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,30s,M,2018-12,7074,10940,353643467
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,Under_20,F,2018-12,194,284,5451330
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,Under_20,M,2018-12,150,237,4780450
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,20s,F,2018-12,6503,9245,244571477
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,20s,M,2018-12,4750,7130,188086043
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,60s_and_above,F,2018-12,29,34,2439941
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,60s_and_above,M,2018-12,63,80,4701850
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,50s,F,2018-12,77,102,4185050
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,50s,M,2018-12,128,182,10182200
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,40s,F,2018-12,212,352,24023687
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,40s,M,2018-12,277,447,26425062
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,30s,F,2018-12,234,355,14575555
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,30s,M,2018-12,187,247,12595342
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,Under_20,F,2018-12,6,7,86900
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,Under_20,M,2018-12,3,7,74100
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,20s,F,2018-12,122,160,4456230
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,20s,M,2018-12,114,161,5657570
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,60s_and_above,F,2018-12,209,264,16299300
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,60s_and_above,M,2018-12,321,412,29124803
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,50s,F,2018-12,600,744,36573517
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,50s,M,2018-12,736,996,74464508
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,40s,F,2018-12,903,1250,76175753
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,40s,M,2018-12,969,1412,98305015
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,30s,F,2018-12,1193,1544,75026835
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,30s,M,2018-12,1116,1475,83224178
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,Under_20,F,2018-12,33,39,761662
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,Under_20,M,2018-12,19,26,472200
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,20s,F,2018-12,1162,1384,40486021
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,20s,M,2018-12,639,737,24850941
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,60s_and_above,F,2018-12,1018,3802,143623875
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,60s_and_above,M,2018-12,1865,6828,172979114
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,50s,F,2018-12,1930,7797,221978244
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,50s,M,2018-12,3208,12455,262278029
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,40s,F,2018-12,2327,9527,195082056
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,40s,M,2018-12,4231,16111,273983074
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,30s,F,2018-12,1877,6734,109519543
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,30s,M,2018-12,3088,11043,144087712
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,Under_20,F,2018-12,93,427,2633890
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,Under_20,M,2018-12,141,614,3328294
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,20s,F,2018-12,1091,4428,40826737
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,20s,M,2018-12,1882,8289,78588174
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,60s_and_above,F,2018-12,821,1950,40171624
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,60s_and_above,M,2018-12,1344,3070,56524830
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,50s,F,2018-12,1866,4365,89458586
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,50s,M,2018-12,3148,7599,122020390
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,40s,F,2018-12,2812,6109,98634412
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,40s,M,2018-12,4814,11382,158515566
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,30s,F,2018-12,3291,6373,88898794
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,30s,M,2018-12,5103,10699,128436479
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,Under_20,F,2018-12,124,285,1970892
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,Under_20,M,2018-12,168,392,3123890
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,20s,F,2018-12,3343,6515,63852358
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,20s,M,2018-12,3688,8309,78835458
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,60s_and_above,F,2018-12,419,800,49575503
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,60s_and_above,M,2018-12,597,986,65086069
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,50s,F,2018-12,759,1419,84919818
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,50s,M,2018-12,847,1574,109107105
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,40s,F,2018-12,715,1240,52322736
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,40s,M,2018-12,871,1627,82806987
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,30s,F,2018-12,546,1068,41578945
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,30s,M,2018-12,545,948,27689648
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,Under_20,F,2018-12,21,40,328860
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,Under_20,M,2018-12,22,40,616270
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,20s,F,2018-12,222,314,9639160
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,20s,M,2018-12,278,492,11681404
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,60s_and_above,F,2018-12,655,857,80525096
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,60s_and_above,M,2018-12,775,1014,72834494
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,50s,F,2018-12,1143,1443,91702166
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,50s,M,2018-12,1354,1831,113404037
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,40s,F,2018-12,1422,1958,78849640
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,40s,M,2018-12,1727,2367,95811462
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,30s,F,2018-12,1636,2032,62275128
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,30s,M,2018-12,1763,2208,76275815
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,Under_20,F,2018-12,32,39,429760
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,Under_20,M,2018-12,33,44,697800
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,20s,F,2018-12,1299,1554,36839580
Jeju-do,Seogwipo-si,Rural,Retail,Domestic_Tourist,20s,M,2018-12,987,1202,30324255
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,60s_and_above,F,2018-12,170,234,14858065
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,60s_and_above,M,2018-12,549,988,69615300
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,50s,F,2018-12,376,494,38310885
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,50s,M,2018-12,831,1167,97247460
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,40s,F,2018-12,541,713,39592357
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,40s,M,2018-12,916,1208,81278375
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,30s,F,2018-12,583,748,26400205
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,30s,M,2018-12,527,645,24751762
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,Under_20,F,2018-12,26,28,380700
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,Under_20,M,2018-12,15,28,462000
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,20s,F,2018-12,281,315,8420941
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Jeju_Resident,20s,M,2018-12,234,270,7409177
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,60s_and_above,F,2018-12,429,514,30019440
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,60s_and_above,M,2018-12,911,1227,117586532
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,50s,F,2018-12,1135,1321,61537045
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,50s,M,2018-12,1771,2131,147464717
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,40s,F,2018-12,1841,2326,89523796
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,40s,M,2018-12,2414,3064,147046634
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,30s,F,2018-12,2203,2707,87016542
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,30s,M,2018-12,2286,2811,92941956
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,Under_20,F,2018-12,72,83,1337000
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,Under_20,M,2018-12,43,53,882320
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,20s,F,2018-12,1942,2186,50458442
Jeju-do,Seogwipo-si,Rural,Culture_Leisure,Domestic_Tourist,20s,M,2018-12,1430,1645,38609638
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,60s_and_above,F,2018-12,856,1537,106580711
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,60s_and_above,M,2018-12,3746,8795,626198749
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,50s,F,2018-12,1093,2011,138913880
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,50s,M,2018-12,2587,5703,416576985
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,40s,F,2018-12,996,1784,107392284
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,40s,M,2018-12,1954,3956,274579826
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,30s,F,2018-12,660,1061,50762382
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,30s,M,2018-12,963,1647,95922352
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,Under_20,F,2018-12,5,8,214789
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,Under_20,M,2018-12,6,8,293835
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,20s,F,2018-12,258,363,14346852
Jeju-do,Seogwipo-si,Rural,Transportation,Jeju_Resident,20s,M,2018-12,374,580,25939383
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,60s_and_above,F,2018-12,212,280,15888142
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,60s_and_above,M,2018-12,479,686,34738940
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,50s,F,2018-12,474,596,31169157
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,50s,M,2018-12,953,1233,58716858
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,40s,F,2018-12,553,681,31686545
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,40s,M,2018-12,1103,1450,65271544
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,30s,F,2018-12,655,774,28163252
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,30s,M,2018-12,998,1203,44505574
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,Under_20,F,2018-12,2,4,566271
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,Under_20,M,2018-12,1,1,50000
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,20s,F,2018-12,549,615,19252430
Jeju-do,Seogwipo-si,Rural,Transportation,Domestic_Tourist,20s,M,2018-12,624,734,23277579
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,60s_and_above,F,2018-12,76,94,12915600
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,60s_and_above,M,2018-12,368,548,70990600
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,50s,F,2018-12,153,190,16190600
Jeju-do,Seogwipo-si,Urban,Entertainment,Jeju_Resident,50s,M,2018-12,833,1233,195575056
